Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
03-OCT-2019,NATCOPHARM,566.95,573.70,-0.0118,0.0157,0.0155,0.2961
03-OCT-2019,NATHBIOGEN,346.80,351.45,-0.0133,0.0224,0.0220,0.4203
03-OCT-2019,NATIONALUM,44.50,45.75,-0.0277,0.0285,0.0285,0.5445
03-OCT-2019,NATNLSTEEL,2.05,2.05,0.0000,0.0486,0.0471,0.8998
03-OCT-2019,NATUREIND,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,NAUKRI,2121.95,2063.95,0.0277,0.0282,0.0282,0.5388
03-OCT-2019,NAVINFLUOR,697.00,724.35,-0.0385,0.0225,0.0238,0.4547
03-OCT-2019,NAVKARCORP,33.90,32.75,0.0345,0.0611,0.0598,1.1425
03-OCT-2019,NAVNETEDUL,105.40,106.35,-0.0090,0.0168,0.0164,0.3133
03-OCT-2019,NAWRATAN,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,NBCC,34.35,34.70,-0.0101,0.0445,0.0432,0.8253
03-OCT-2019,NBIFIN,1370.20,1392.00,-0.0158,0.0261,0.0256,0.4891
03-OCT-2019,NBVENTURES,77.75,79.25,-0.0191,0.0229,0.0227,0.4337
03-OCT-2019,NCC,52.85,52.85,0.0000,0.0551,0.0534,1.0202
03-OCT-2019,NCCL,12.10,12.10,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,NCLIND,100.90,102.05,-0.0113,0.0268,0.0261,0.4986
03-OCT-2019,NDGL,560.00,530.00,0.0551,0.0389,0.0401,0.7661
03-OCT-2019,NDL,33.85,35.40,-0.0448,0.0500,0.0497,0.9495
03-OCT-2019,NDTV,29.65,30.70,-0.0348,0.0272,0.0277,0.5292
03-OCT-2019,NECCLTD,5.10,5.10,0.0000,0.0349,0.0338,0.6457
03-OCT-2019,NECLIFE,12.55,12.65,-0.0079,0.0270,0.0262,0.5006
03-OCT-2019,NEELEC,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,NELCAST,37.20,39.45,-0.0587,0.0422,0.0434,0.8292
03-OCT-2019,NELCO,238.65,234.85,0.0161,0.0359,0.0350,0.6687
03-OCT-2019,NEOGEN,371.35,353.15,0.0503,0.0251,0.0273,0.5216
03-OCT-2019,NEPACL,9.30,9.30,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,NESCO,566.35,583.45,-0.0297,0.0146,0.0159,0.3038
03-OCT-2019,NESTLEIND,13709.85,13681.40,0.0021,0.0195,0.0189,0.3611
03-OCT-2019,NETF,114.74,114.74,0.0000,0.0181,0.0175,0.3343
03-OCT-2019,NETWORK18,20.80,20.40,0.0194,0.0393,0.0384,0.7336
03-OCT-2019,NEULANDLAB,490.30,491.90,-0.0033,0.0193,0.0187,0.3573
03-OCT-2019,NEWAGE,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,NEWERA,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,NEWGEN,264.35,265.00,-0.0025,0.0185,0.0179,0.3420
03-OCT-2019,NEXTMEDIA,9.95,10.70,-0.0727,0.0344,0.0378,0.7222
03-OCT-2019,NFL,24.05,24.15,-0.0041,0.0241,0.0234,0.4471
03-OCT-2019,NH,235.85,234.95,0.0038,0.0239,0.0232,0.4432
03-OCT-2019,NHPC,21.95,22.05,-0.0045,0.0139,0.0135,0.2579
03-OCT-2019,NIACL,103.85,106.10,-0.0214,0.0243,0.0241,0.4604
03-OCT-2019,NIBL,6.25,6.55,-0.0469,0.0389,0.0394,0.7527
03-OCT-2019,NIDHISER,14.55,14.55,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,NIFTYBEES,1198.46,1205.08,-0.0055,0.0143,0.0139,0.2656
03-OCT-2019,NIFTYEES,14600.00,14890.00,-0.0197,0.0306,0.0301,0.5751
03-OCT-2019,NIITLTD,89.80,90.45,-0.0072,0.0216,0.0210,0.4012
03-OCT-2019,NIITTECH,1368.00,1349.55,0.0136,0.0171,0.0169,0.3229
03-OCT-2019,NILAINFRA,4.00,3.95,0.0126,0.0427,0.0415,0.7929
03-OCT-2019,NILASPACES,1.20,1.15,0.0426,0.0391,0.0393,0.7508
03-OCT-2019,NILKAMAL,1195.25,1213.25,-0.0149,0.0302,0.0295,0.5636
03-OCT-2019,NIPPOBATRY,457.00,461.80,-0.0104,0.0213,0.0208,0.3974
03-OCT-2019,NITCO,25.60,25.75,-0.0058,0.0458,0.0444,0.8483
03-OCT-2019,NITESHEST,1.70,1.65,0.0299,0.0355,0.0352,0.6725
03-OCT-2019,NITINFIRE,0.45,0.40,0.1178,0.0922,0.0939,1.7940
03-OCT-2019,NITINSPIN,47.80,48.05,-0.0052,0.0281,0.0273,0.5216
03-OCT-2019,NITUTRADE,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,NKIND,34.80,34.80,0.0000,0.0309,0.0300,0.5731
03-OCT-2019,NKTEXTILE,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,NLCINDIA,56.10,56.05,0.0009,0.0206,0.0200,0.3821
03-OCT-2019,NMDC,97.40,96.40,0.0103,0.0403,0.0392,0.7489
03-OCT-2019,NOCIL,99.15,101.95,-0.0278,0.0441,0.0433,0.8272
03-OCT-2019,NOIDATOLL,4.55,4.70,-0.0324,0.0532,0.0522,0.9973
03-OCT-2019,NORBTEAEXP,4.00,4.00,0.0000,0.0110,0.0107,0.2044
03-OCT-2019,NPBET,160.28,162.10,-0.0113,0.0255,0.0249,0.4757
03-OCT-2019,NRAIL,245.25,270.05,-0.0963,0.0505,0.0544,1.0393
03-OCT-2019,NRBBEARING,94.00,101.00,-0.0718,0.0341,0.0375,0.7164
03-OCT-2019,NSIL,820.00,837.45,-0.0211,0.0254,0.0252,0.4814
03-OCT-2019,NTL,0.35,0.30,0.1542,0.2455,0.2410,4.6043
03-OCT-2019,NTPC,116.75,117.05,-0.0026,0.0167,0.0162,0.3095
03-OCT-2019,NUCLEUS,319.60,319.45,0.0005,0.0121,0.0117,0.2235
03-OCT-2019,OAL,187.25,195.75,-0.0444,0.0458,0.0457,0.8731
03-OCT-2019,OBEROIRLTY,489.85,490.40,-0.0011,0.0337,0.0327,0.6247
03-OCT-2019,OCCL,1020.00,1003.70,0.0161,0.0169,0.0169,0.3229
03-OCT-2019,OEGIL,31.00,31.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,OFSS,3084.15,3080.60,0.0012,0.0266,0.0258,0.4929
03-OCT-2019,OIL,144.60,143.00,0.0111,0.0216,0.0211,0.4031
03-OCT-2019,OILCOUNTUB,6.55,6.25,0.0469,0.0325,0.0335,0.6400
03-OCT-2019,OISL,4.40,4.60,-0.0445,0.0374,0.0379,0.7241
03-OCT-2019,OJSWI,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,OLECTRA,201.70,187.75,0.0717,0.0403,0.0428,0.8177
03-OCT-2019,OMAXAUTO,40.85,38.55,0.0580,0.0428,0.0439,0.8387
03-OCT-2019,OMAXE,190.20,190.60,-0.0021,0.0049,0.0048,0.0917
03-OCT-2019,OMKARCHEM,5.95,6.10,-0.0249,0.0362,0.0356,0.6801
03-OCT-2019,OMMETALS,18.35,18.65,-0.0162,0.0410,0.0399,0.7623
03-OCT-2019,ONELIFECAP,5.20,5.00,0.0392,0.0803,0.0784,1.4978
03-OCT-2019,ONEPOINT,17.90,17.10,0.0457,0.0514,0.0511,0.9763
03-OCT-2019,ONGC,128.10,128.20,-0.0008,0.0278,0.0270,0.5158
03-OCT-2019,ONMOBILE,33.65,34.00,-0.0103,0.0455,0.0442,0.8444
03-OCT-2019,ONWARDTEC,63.00,59.85,0.0513,0.0264,0.0285,0.5445
03-OCT-2019,OPTIEMUS,38.60,40.75,-0.0542,0.0421,0.0429,0.8196
03-OCT-2019,OPTOCIRCUI,3.95,4.05,-0.0250,0.0484,0.0473,0.9037
03-OCT-2019,ORBTEXP,89.85,95.60,-0.0620,0.0329,0.0353,0.6744
03-OCT-2019,ORCHID,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,ORICONENT,19.15,19.20,-0.0026,0.0372,0.0361,0.6897
03-OCT-2019,ORIENTABRA,16.70,17.05,-0.0207,0.0309,0.0304,0.5808
03-OCT-2019,ORIENTALTL,13.05,13.10,-0.0038,0.0187,0.0182,0.3477
03-OCT-2019,ORIENTBANK,58.70,58.95,-0.0042,0.0317,0.0308,0.5884
03-OCT-2019,ORIENTBELL,128.10,132.95,-0.0372,0.0336,0.0338,0.6457
03-OCT-2019,ORIENTCEM,87.20,88.80,-0.0182,0.0302,0.0296,0.5655
03-OCT-2019,ORIENTELEC,162.70,163.45,-0.0046,0.0182,0.0177,0.3382
03-OCT-2019,ORIENTHOT,36.40,36.60,-0.0055,0.0236,0.0229,0.4375
03-OCT-2019,ORIENTLTD,111.00,109.10,0.0173,0.0485,0.0472,0.9018
03-OCT-2019,ORIENTPPR,27.60,30.75,-0.1081,0.0394,0.0465,0.8884
03-OCT-2019,ORIENTREF,207.95,207.60,0.0017,0.0185,0.0179,0.3420
03-OCT-2019,ORISSAMINE,931.00,777.15,0.1806,0.0539,0.0685,1.3087
03-OCT-2019,ORTEL,0.90,0.90,0.0000,0.0668,0.0648,1.2380
03-OCT-2019,ORTINLABSS,10.60,10.95,-0.0325,0.0368,0.0366,0.6992
03-OCT-2019,OSWALAGRO,6.05,6.20,-0.0245,0.0287,0.0285,0.5445
03-OCT-2019,OSWALMIN,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PACEAUTO,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PAEL,3.30,3.30,0.0000,0.1181,0.1145,2.1875
03-OCT-2019,PAGEIND,21633.70,22021.85,-0.0178,0.0367,0.0358,0.6840
03-OCT-2019,PAISALO,415.30,410.00,0.0128,0.0161,0.0159,0.3038
03-OCT-2019,PALASHSECU,37.10,39.00,-0.0499,0.0341,0.0353,0.6744
03-OCT-2019,PALREDTEC,19.95,19.40,0.0280,0.0349,0.0345,0.6591
03-OCT-2019,PANACEABIO,141.35,136.50,0.0349,0.0401,0.0398,0.7604
03-OCT-2019,PANAMAPET,71.95,73.60,-0.0227,0.0405,0.0397,0.7585
03-OCT-2019,PAPERPROD,236.45,228.75,0.0331,0.0298,0.0300,0.5731
03-OCT-2019,PARABDRUGS,1.15,1.15,0.0000,0.0691,0.0670,1.2800
03-OCT-2019,PARACABLES,8.80,8.85,-0.0057,0.0257,0.0250,0.4776
03-OCT-2019,PARAGMILK,154.85,155.95,-0.0071,0.0377,0.0366,0.6992
03-OCT-2019,PARSVNATH,2.40,2.45,-0.0206,0.0302,0.0297,0.5674
03-OCT-2019,PARTAPIND,399.70,399.70,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PATBACK,15.40,15.40,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PATELENG,10.35,10.20,0.0146,0.0495,0.0481,0.9189
03-OCT-2019,PATINTLOG,24.75,25.30,-0.0220,0.0418,0.0409,0.7814
03-OCT-2019,PATNAELECT,5.00,5.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PATSPINLTD,6.25,5.85,0.0661,0.0587,0.0592,1.1310
03-OCT-2019,PCJEWELLER,31.55,30.60,0.0306,0.0515,0.0505,0.9648
03-OCT-2019,PDMJEPAPER,18.45,19.40,-0.0502,0.0578,0.0574,1.0966
03-OCT-2019,PDPL,2.80,2.90,-0.0351,0.0378,0.0376,0.7183
03-OCT-2019,PDSMFL,330.15,333.90,-0.0113,0.0122,0.0121,0.2312
03-OCT-2019,PEARLAPT,411.90,411.90,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PEARLPOLY,8.40,8.70,-0.0351,0.0425,0.0421,0.8043
03-OCT-2019,PEL,1575.05,1668.65,-0.0577,0.0327,0.0347,0.6629
03-OCT-2019,PENIND,26.50,25.95,0.0210,0.0370,0.0362,0.6916
03-OCT-2019,PENINLAND,3.85,3.90,-0.0129,0.0373,0.0363,0.6935
03-OCT-2019,PERSISTENT,557.50,560.95,-0.0062,0.0222,0.0216,0.4127
03-OCT-2019,PETRONENGG,7.80,7.80,0.0000,0.0623,0.0604,1.1539
03-OCT-2019,PETRONET,258.00,258.65,-0.0025,0.0187,0.0181,0.3458
03-OCT-2019,PFC,95.10,95.80,-0.0073,0.0259,0.0252,0.4814
03-OCT-2019,PFCSL,3.20,3.20,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PFIZER,3214.00,3259.20,-0.0140,0.0191,0.0188,0.3592
03-OCT-2019,PFOCUS,38.65,39.85,-0.0306,0.0528,0.0517,0.9877
03-OCT-2019,PFS,12.10,12.25,-0.0123,0.0323,0.0315,0.6018
03-OCT-2019,PGEL,44.40,44.70,-0.0067,0.0466,0.0452,0.8635
03-OCT-2019,PGHH,11729.90,11988.40,-0.0218,0.0215,0.0215,0.4108
03-OCT-2019,PGHL,4441.05,4538.25,-0.0217,0.0267,0.0264,0.5044
03-OCT-2019,PGIL,164.40,164.90,-0.0030,0.0305,0.0296,0.5655
03-OCT-2019,PHF,17.05,17.05,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PHILIPCARB,114.50,115.15,-0.0057,0.0406,0.0394,0.7527
03-OCT-2019,PHOENIXLTD,695.65,695.30,0.0005,0.0240,0.0233,0.4451
03-OCT-2019,PIDILITIND,1393.00,1439.25,-0.0327,0.0233,0.0240,0.4585
03-OCT-2019,PIIND,1299.75,1259.10,0.0318,0.0206,0.0214,0.4088
03-OCT-2019,PILANIINVS,1933.55,1897.95,0.0186,0.0148,0.0151,0.2885
03-OCT-2019,PILITA,4.95,4.85,0.0204,0.0429,0.0419,0.8005
03-OCT-2019,PILLAR,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PIONDIST,142.75,145.20,-0.0170,0.0671,0.0652,1.2456
03-OCT-2019,PIONEEREMB,23.25,24.15,-0.0380,0.0417,0.0415,0.7929
03-OCT-2019,PIRPHYTO,21.35,22.50,-0.0525,0.0348,0.0361,0.6897
03-OCT-2019,PITTIENG,40.90,41.75,-0.0206,0.0344,0.0337,0.6438
03-OCT-2019,PKLEASING,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PKTEA,122.60,124.00,-0.0114,0.0234,0.0229,0.4375
03-OCT-2019,PLASTIBLEN,179.00,183.05,-0.0224,0.0403,0.0395,0.7546
03-OCT-2019,PML,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PNB,59.05,58.70,0.0059,0.0299,0.0290,0.5540
03-OCT-2019,PNBGILTS,31.00,31.50,-0.0160,0.0190,0.0188,0.3592
03-OCT-2019,PNBHOUSING,573.05,588.15,-0.0260,0.0331,0.0327,0.6247
03-OCT-2019,PNC,13.75,13.35,0.0295,0.0308,0.0307,0.5865
03-OCT-2019,PNCINFRA,180.50,186.20,-0.0311,0.0228,0.0234,0.4471
03-OCT-2019,PODDARHOUS,410.00,400.00,0.0247,0.0380,0.0373,0.7126
03-OCT-2019,PODDARMENT,156.90,158.35,-0.0092,0.0274,0.0267,0.5101
03-OCT-2019,POKARNA,137.70,138.50,-0.0058,0.0302,0.0293,0.5598
03-OCT-2019,POLYCAB,675.10,676.65,-0.0023,0.0237,0.0230,0.4394
03-OCT-2019,POLYMED,216.20,219.70,-0.0161,0.0289,0.0283,0.5407
03-OCT-2019,POLYPLEX,420.40,421.45,-0.0025,0.0229,0.0222,0.4241
03-OCT-2019,PONNIERODE,109.80,109.70,0.0009,0.0297,0.0288,0.5502
03-OCT-2019,PORSCHE,358.00,358.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,POWERGRID,199.10,196.50,0.0131,0.0172,0.0170,0.3248
03-OCT-2019,POWERMECH,701.15,706.25,-0.0072,0.0376,0.0365,0.6973
03-OCT-2019,PPAP,189.90,188.75,0.0061,0.0340,0.0330,0.6305
03-OCT-2019,PPL,68.40,69.05,-0.0095,0.0263,0.0256,0.4891
03-OCT-2019,PPML,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PRABHAT,77.10,77.45,-0.0045,0.0382,0.0371,0.7088
03-OCT-2019,PRABHATSEC,10.80,10.80,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PRADIP,0.70,0.75,-0.0690,0.0791,0.0785,1.4997
03-OCT-2019,PRAENG,6.15,6.25,-0.0161,0.0404,0.0394,0.7527
03-OCT-2019,PRAJIND,106.10,108.10,-0.0187,0.0318,0.0312,0.5961
03-OCT-2019,PRAKASH,41.80,44.65,-0.0660,0.0469,0.0483,0.9228
03-OCT-2019,PRAKASHSTL,0.20,0.20,0.0000,0.1201,0.1164,2.2238
03-OCT-2019,PRAXIS,62.05,65.15,-0.0488,0.0507,0.0506,0.9667
03-OCT-2019,PRECAM,27.60,27.45,0.0054,0.0765,0.0742,1.4176
03-OCT-2019,PRECOT,26.85,28.50,-0.0596,0.0395,0.0410,0.7833
03-OCT-2019,PRECWIRE,154.00,161.05,-0.0448,0.0331,0.0339,0.6477
03-OCT-2019,PREMEXPLN,171.65,172.10,-0.0026,0.0252,0.0244,0.4662
03-OCT-2019,PREMIER,2.45,2.50,-0.0202,0.0564,0.0549,1.0489
03-OCT-2019,PREMIERPOL,19.35,20.55,-0.0602,0.0450,0.0461,0.8807
03-OCT-2019,PRESSMN,21.00,21.20,-0.0095,0.0433,0.0420,0.8024
03-OCT-2019,PRESTIGE,286.25,284.45,0.0063,0.0289,0.0281,0.5368
03-OCT-2019,PRHOLDING,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PRICOLLTD,34.40,35.35,-0.0272,0.0418,0.0411,0.7852
03-OCT-2019,PRIMESECU,33.95,32.80,0.0345,0.0391,0.0388,0.7413
03-OCT-2019,PRIYAINT,8.50,8.50,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PROGFIN,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PROSEED,0.35,0.35,0.0000,0.0842,0.0816,1.5590
03-OCT-2019,PROVOGE,0.40,0.45,-0.1178,0.0745,0.0778,1.4864
03-OCT-2019,PROZONINTU,16.50,16.75,-0.0150,0.0274,0.0268,0.5120
03-OCT-2019,PRSMJOHNSN,79.10,79.95,-0.0107,0.0314,0.0306,0.5846
03-OCT-2019,PSB,18.05,18.30,-0.0138,0.0251,0.0246,0.4700
03-OCT-2019,PSL,0.70,0.70,0.0000,0.0510,0.0494,0.9438
03-OCT-2019,PSPPROJECT,545.90,551.35,-0.0099,0.0217,0.0212,0.4050
03-OCT-2019,PSUBNKBEES,243.45,243.06,0.0016,0.0288,0.0279,0.5330
03-OCT-2019,PTC,53.55,54.60,-0.0194,0.0206,0.0205,0.3917
03-OCT-2019,PTL,35.75,35.15,0.0169,0.0197,0.0195,0.3725
03-OCT-2019,PUNJABCHEM,528.50,531.05,-0.0048,0.0233,0.0226,0.4318
03-OCT-2019,PUNJLLOYD,1.10,1.05,0.0465,0.0451,0.0452,0.8635
03-OCT-2019,PURBANCHAL,8.65,8.65,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,PURVA,60.20,62.75,-0.0415,0.0450,0.0448,0.8559
03-OCT-2019,PVR,1833.85,1826.55,0.0040,0.0277,0.0269,0.5139
03-OCT-2019,QGOLDHALF,1663.90,1624.35,0.0241,0.0094,0.0109,0.2082
03-OCT-2019,QNIFTY,1160.28,1160.28,0.0000,0.0141,0.0137,0.2617
03-OCT-2019,QUALITY,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,QUESS,464.95,455.10,0.0214,0.0285,0.0281,0.5368
03-OCT-2019,QUICKHEAL,123.25,127.40,-0.0331,0.0453,0.0447,0.8540
03-OCT-2019,QUINTEGRA,0.45,0.40,0.1178,0.1588,0.1566,2.9918
03-OCT-2019,RADAAN,1.35,1.25,0.0770,0.0525,0.0543,1.0374
03-OCT-2019,RADICO,303.95,302.75,0.0040,0.0275,0.0267,0.5101
03-OCT-2019,RADICOFIN,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,RADIOCITY,37.00,36.65,0.0095,0.0257,0.0250,0.4776
03-OCT-2019,RAIN,90.30,90.95,-0.0072,0.0434,0.0421,0.8043
03-OCT-2019,RAJESHEXPO,667.70,673.75,-0.0090,0.0135,0.0133,0.2541
03-OCT-2019,RAJPARIS,57.25,57.25,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,RAJRAYON,0.05,0.05,0.0000,0.3429,0.3325,6.3524
03-OCT-2019,RAJSREESUG,16.70,16.75,-0.0030,0.0266,0.0258,0.4929
03-OCT-2019,RAJTV,42.10,42.05,0.0012,0.0346,0.0335,0.6400
03-OCT-2019,RAJVIR,17.15,17.15,0.0000,0.1753,0.1700,3.2478
03-OCT-2019,RAKAN,1.00,1.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,RALLIS,167.55,169.75,-0.0130,0.0231,0.0226,0.4318
03-OCT-2019,RAMANEWS,15.65,16.40,-0.0468,0.0483,0.0482,0.9209
03-OCT-2019,RAMARAJU,182.80,182.80,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,RAMASTEEL,56.55,56.90,-0.0062,0.0381,0.0370,0.7069
03-OCT-2019,RAMCOCEM,719.05,734.80,-0.0217,0.0216,0.0216,0.4127
03-OCT-2019,RAMCOIND,178.70,183.20,-0.0249,0.0205,0.0208,0.3974
03-OCT-2019,RAMCOSYS,159.15,161.00,-0.0116,0.0216,0.0211,0.4031
03-OCT-2019,RAMKY,49.50,52.15,-0.0522,0.0509,0.0510,0.9744
03-OCT-2019,RAMPURFERT,11.95,11.95,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,RANASUG,2.20,2.20,0.0000,0.0353,0.0342,0.6534
03-OCT-2019,RANEENGINE,246.10,259.80,-0.0542,0.0344,0.0359,0.6859
03-OCT-2019,RANEHOLDIN,926.20,916.60,0.0104,0.0222,0.0217,0.4146
03-OCT-2019,RANJANPOLY,28.25,28.25,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,RATNAMANI,939.60,947.30,-0.0082,0.0153,0.0150,0.2866
03-OCT-2019,RAYMOND,555.85,564.10,-0.0147,0.0214,0.0211,0.4031
03-OCT-2019,RBL,502.90,508.55,-0.0112,0.0305,0.0297,0.5674
03-OCT-2019,RBLBANK,312.00,299.40,0.0412,0.0583,0.0574,1.0966
03-OCT-2019,RCF,47.05,48.50,-0.0304,0.0331,0.0329,0.6286
03-OCT-2019,RCOM,0.70,0.70,0.0000,0.0515,0.0499,0.9533
03-OCT-2019,RECLTD,124.85,123.60,0.0101,0.0260,0.0253,0.4834
03-OCT-2019,REDINGTON,108.45,113.80,-0.0482,0.0382,0.0389,0.7432
03-OCT-2019,REFEX,60.10,63.20,-0.0503,0.0490,0.0491,0.9381
03-OCT-2019,REGALENTER,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,REGENCERAM,1.70,1.70,0.0000,0.0580,0.0562,1.0737
03-OCT-2019,RELAXO,503.15,498.80,0.0087,0.0176,0.0172,0.3286
03-OCT-2019,RELCAPITAL,22.00,22.35,-0.0158,0.0617,0.0599,1.1444
03-OCT-2019,RELCNX100,117.15,117.92,-0.0066,0.0162,0.0158,0.3019
03-OCT-2019,RELCONS,52.27,52.54,-0.0052,0.0164,0.0160,0.3057
03-OCT-2019,RELDIVOPP,29.38,29.21,0.0058,0.0174,0.0169,0.3229
03-OCT-2019,RELIANCE,1311.05,1304.90,0.0047,0.0215,0.0209,0.3993
03-OCT-2019,RELIGARE,40.15,38.25,0.0485,0.0342,0.0352,0.6725
03-OCT-2019,RELINFRA,26.10,27.70,-0.0595,0.0552,0.0555,1.0603
03-OCT-2019,RELNV20,563.87,565.99,-0.0038,0.0084,0.0082,0.1567
03-OCT-2019,REMSONSIND,84.95,84.50,0.0053,0.0255,0.0248,0.4738
03-OCT-2019,RENUKA,6.85,6.70,0.0221,0.0319,0.0314,0.5999
03-OCT-2019,REPCOHOME,303.30,305.15,-0.0061,0.0198,0.0193,0.3687
03-OCT-2019,REPRO,553.15,550.70,0.0044,0.0212,0.0206,0.3936
03-OCT-2019,RESPONIND,91.45,91.15,0.0033,0.0201,0.0195,0.3725
03-OCT-2019,RETFMID150,58.42,58.04,0.0065,0.0176,0.0171,0.3267
03-OCT-2019,REVATHI,371.20,364.30,0.0188,0.0393,0.0384,0.7336
03-OCT-2019,RFHL,10.30,10.30,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,RFLL,8.00,8.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,RGL,251.65,259.65,-0.0313,0.0302,0.0303,0.5789
03-OCT-2019,RHFL,3.50,3.65,-0.0420,0.0397,0.0398,0.7604
03-OCT-2019,RICOAUTO,40.80,41.85,-0.0254,0.0542,0.0529,1.0107
03-OCT-2019,RIIL,246.40,251.55,-0.0207,0.0311,0.0306,0.5846
03-OCT-2019,RISHABHENT,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,RITES,263.70,264.20,-0.0019,0.0274,0.0266,0.5082
03-OCT-2019,RITMAN,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,RITZ,15.25,15.25,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,RKDL,6.30,6.60,-0.0465,0.0375,0.0381,0.7279
03-OCT-2019,RKFORGE,286.25,296.80,-0.0362,0.0350,0.0351,0.6706
03-OCT-2019,RKMAN,299.30,299.30,0.0000,0.0016,0.0016,0.0306
03-OCT-2019,RMCL,4.00,3.75,0.0645,0.0380,0.0401,0.7661
03-OCT-2019,RML,268.75,276.05,-0.0268,0.0424,0.0416,0.7948
03-OCT-2019,RNAM,273.00,265.70,0.0271,0.0354,0.0350,0.6687
03-OCT-2019,RNAVAL,1.60,1.70,-0.0606,0.0701,0.0696,1.3297
03-OCT-2019,ROADWAYS,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,ROBERT,10.70,10.70,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,ROHITFERRO,0.90,0.90,0.0000,0.0744,0.0721,1.3775
03-OCT-2019,ROHLTD,85.55,83.75,0.0213,0.0555,0.0541,1.0336
03-OCT-2019,ROLLT,2.20,2.10,0.0465,0.0530,0.0526,1.0049
03-OCT-2019,ROLTA,4.85,5.00,-0.0305,0.0336,0.0334,0.6381
03-OCT-2019,ROSSELLIND,47.95,50.25,-0.0469,0.0434,0.0436,0.8330
03-OCT-2019,RPGLIFE,189.80,195.70,-0.0306,0.0433,0.0426,0.8139
03-OCT-2019,RPOWER,2.55,2.55,0.0000,0.0609,0.0590,1.1272
03-OCT-2019,RPPINFRA,94.15,97.20,-0.0319,0.0393,0.0389,0.7432
03-OCT-2019,RRCSL,10.00,10.00,0.0000,0.0000,0.0000,0.0000
03-OCT-2019,RRSLGETF,20.08,20.02,0.0030,0.0036,0.0036,0.0688
03-OCT-2019,RSSOFTWARE,18.25,18.75,-0.0270,0.0424,0.0416,0.7948
03-OCT-2019,RSWM,102.70,105.25,-0.0245,0.0275,0.0273,0.5216
03-OCT-2019,RSYSTEMS,40.00,39.90,0.0025,0.0188,0.0182,0.3477
03-OCT-2019,RTNINFRA,1.75,1.80,-0.0282,0.0660,0.0644,1.2304
03-OCT-2019,RTNPOWER,1.40,1.40,0.0000,0.0589,0.0571,1.0909
03-OCT-2019,RUBYMILLS,203.60,210.40,-0.0329,0.0539,0.0529,1.0107
